-6.73371,0.89564,-1.86627,-187.93454,9.72762,183.35043
2.84165,218.88162,-9.55208,-107.89998,-0.24821,-106.68474
237.50640,-1.02510,236.94601,-6.92270,238.84047,-4.85624
0.14323,3.01668,-7.79384,-1.30097,7.92548,-1.63485
9.22248,-0.01413,-4.35159,2.67994,-4.74833,-2.42806
0.06476,-5.02361,-0.20174,-4.88973,-0.18164,-4.82696
